Time	Humidity (%)	Temperature (C)
16:37:10	63.0	22.0
16:37:16	63.0	22.0
16:37:22	63.0	22.0
16:37:28	63.0	22.0
16:37:34	63.0	22.0
16:37:40	63.0	22.0
16:37:46	63.0	22.0
16:37:52	64.0	22.0
16:37:58	64.0	22.0
16:38:04	64.0	22.0
16:38:10	64.0	22.0
16:38:16	64.0	22.0
16:38:22	64.0	22.0
16:38:28	64.0	22.0
16:38:34	64.0	22.0
16:38:40	64.0	22.0
16:38:46	64.0	22.0
16:38:53	64.0	22.0
16:38:59	64.0	22.0
16:39:05	64.0	22.0
16:39:11	64.0	22.0
16:39:17	64.0	22.0
16:39:23	64.0	22.0
16:39:29	64.0	22.0
16:39:35	64.0	22.0
16:39:41	64.0	22.0
16:39:47	64.0	22.0
16:39:53	64.0	22.0
16:39:59	64.0	22.0
16:40:05	64.0	22.0
16:40:11	64.0	22.0
16:40:17	64.0	22.0
16:40:23	64.0	22.0
16:40:29	64.0	22.0
16:40:35	64.0	22.0
16:40:41	64.0	22.0
16:40:47	64.0	22.0
16:40:54	64.0	22.0
16:41:00	64.0	22.0
16:41:06	64.0	22.0
16:41:12	64.0	22.0
16:41:18	64.0	22.0
16:41:24	65.0	22.0
16:41:30	65.0	22.0
16:41:36	65.0	22.0
16:41:42	65.0	22.0
16:41:48	65.0	22.0
16:41:54	65.0	22.0
16:42:00	65.0	22.0
16:42:06	65.0	22.0
16:42:12	65.0	22.0
16:42:18	65.0	22.0
16:42:24	65.0	22.0
16:42:30	65.0	22.0
16:42:36	65.0	22.0
16:42:42	65.0	22.0
16:42:49	65.0	22.0
16:42:55	65.0	22.0
16:43:01	65.0	22.0
16:43:07	65.0	22.0
16:43:13	65.0	22.0
16:43:19	65.0	22.0
16:43:25	65.0	22.0
16:43:31	65.0	22.0
16:43:37	65.0	22.0
16:43:43	65.0	22.0
16:43:49	65.0	22.0
16:43:55	65.0	22.0
16:44:01	65.0	22.0
16:44:07	65.0	22.0
16:44:13	65.0	22.0
16:44:19	65.0	22.0
16:44:25	65.0	22.0
16:44:31	65.0	22.0
16:44:37	65.0	22.0
16:44:43	65.0	22.0
16:44:50	65.0	22.0
16:44:56	65.0	22.0
16:45:02	65.0	22.0
16:45:08	65.0	22.0
16:45:14	66.0	22.0
16:45:20	66.0	22.0
16:45:26	66.0	22.0
16:45:32	66.0	22.0
16:45:38	66.0	22.0
16:45:44	66.0	22.0
16:45:50	66.0	22.0
16:45:56	66.0	22.0
16:46:02	66.0	22.0
16:46:08	66.0	22.0
16:46:14	66.0	22.0
16:46:20	66.0	22.0
16:46:26	66.0	22.0
16:46:32	66.0	22.0
16:46:38	66.0	22.0
16:46:44	66.0	22.0
16:46:51	66.0	22.0
16:46:57	66.0	22.0
16:47:03	66.0	22.0
16:47:09	66.0	22.0
16:47:15	66.0	22.0
16:47:21	66.0	22.0
16:47:27	66.0	22.0
16:47:33	66.0	22.0
16:47:39	66.0	22.0
16:47:45	66.0	22.0
16:47:51	66.0	22.0
16:47:57	66.0	22.0
16:48:03	66.0	22.0
16:48:09	66.0	22.0
16:48:15	66.0	22.0
16:48:21	66.0	22.0
16:48:27	66.0	22.0
16:48:33	66.0	22.0
16:48:39	66.0	22.0
16:48:45	66.0	22.0
16:48:52	66.0	22.0
16:48:58	66.0	22.0
16:49:04	66.0	22.0
16:49:10	66.0	22.0
16:49:16	66.0	22.0
16:49:22	66.0	22.0
16:49:28	67.0	22.0
16:49:34	67.0	22.0
16:49:40	67.0	22.0
16:49:46	67.0	22.0
16:49:52	67.0	22.0
16:49:58	67.0	22.0
16:50:04	67.0	22.0
16:50:10	67.0	22.0
16:50:16	67.0	22.0
16:50:22	67.0	22.0
16:50:28	67.0	22.0
16:50:34	67.0	22.0
16:50:40	67.0	22.0
16:50:46	67.0	22.0
16:50:53	67.0	22.0
16:50:59	67.0	22.0
16:51:05	67.0	22.0
16:51:11	67.0	22.0
16:51:17	67.0	22.0
16:51:23	67.0	22.0
16:51:29	67.0	22.0
16:51:35	67.0	22.0
16:51:41	67.0	22.0
16:51:47	67.0	22.0
16:51:53	67.0	22.0
16:51:59	67.0	22.0
16:52:05	67.0	22.0
16:52:11	67.0	22.0
16:52:17	67.0	22.0
16:52:23	67.0	22.0
16:52:29	67.0	22.0
16:52:35	67.0	22.0
16:52:41	67.0	22.0
16:52:47	67.0	22.0
16:52:54	67.0	22.0
16:53:00	67.0	22.0
16:53:06	67.0	22.0
16:53:12	67.0	22.0
16:53:18	67.0	22.0
16:53:24	67.0	22.0
16:53:30	67.0	22.0
16:53:36	67.0	22.0
16:53:42	67.0	22.0
16:53:48	67.0	22.0
16:53:54	67.0	22.0
16:54:00	67.0	22.0
16:54:06	68.0	22.0
16:54:12	68.0	22.0
16:54:18	68.0	22.0
16:54:24	68.0	22.0
16:54:30	68.0	22.0
16:54:36	68.0	22.0
16:54:42	68.0	22.0
16:54:48	68.0	22.0
16:54:55	68.0	22.0
16:55:01	68.0	22.0
16:55:07	68.0	22.0
16:55:13	68.0	22.0
16:55:19	68.0	22.0
16:55:25	68.0	22.0
16:55:31	68.0	22.0
16:55:37	68.0	22.0
16:55:43	68.0	22.0
16:55:49	68.0	22.0
16:55:55	68.0	22.0
16:56:01	68.0	22.0
16:56:07	68.0	22.0
16:56:13	68.0	22.0
16:56:19	68.0	22.0
16:56:25	68.0	22.0
16:56:31	68.0	22.0
16:56:37	68.0	22.0
16:56:43	68.0	22.0
16:56:49	68.0	22.0
16:56:56	68.0	22.0
16:57:02	68.0	22.0
16:57:08	68.0	22.0
16:57:14	68.0	22.0
16:57:20	68.0	22.0
16:57:26	68.0	22.0
16:57:32	68.0	22.0
16:57:38	68.0	22.0
16:57:44	68.0	22.0
16:57:50	68.0	22.0
16:57:56	68.0	22.0
16:58:02	68.0	22.0
16:58:08	68.0	22.0
16:58:14	68.0	22.0
16:58:20	68.0	22.0
16:58:26	68.0	22.0
16:58:32	68.0	22.0
16:58:38	69.0	22.0
16:58:44	69.0	22.0
16:58:50	69.0	22.0
16:58:57	69.0	22.0
16:59:03	69.0	22.0
16:59:09	69.0	22.0
16:59:15	69.0	22.0
16:59:21	69.0	22.0
16:59:27	69.0	22.0
16:59:33	69.0	22.0
16:59:39	69.0	22.0
16:59:45	69.0	22.0
16:59:51	69.0	22.0
16:59:57	69.0	22.0
17:00:03	69.0	22.0
17:00:09	69.0	22.0
17:00:15	69.0	22.0
17:00:21	69.0	22.0
17:00:27	69.0	22.0
17:00:33	69.0	22.0
17:00:39	69.0	22.0
17:00:45	69.0	22.0
17:00:51	69.0	22.0
17:00:58	69.0	22.0
17:01:04	69.0	22.0
17:01:10	69.0	22.0
17:01:16	69.0	22.0
17:01:22	69.0	22.0
17:01:28	69.0	22.0
17:01:34	69.0	22.0
17:01:40	69.0	22.0
17:01:46	69.0	22.0
17:01:52	69.0	22.0
17:01:58	69.0	22.0
17:02:04	69.0	22.0
17:02:10	69.0	22.0
17:02:16	69.0	22.0
17:02:22	69.0	22.0
17:02:28	69.0	22.0
17:02:34	69.0	22.0
17:02:40	69.0	22.0
17:02:46	69.0	22.0
17:02:52	69.0	22.0
17:02:59	69.0	22.0
17:03:05	69.0	22.0
17:03:11	69.0	22.0
17:03:17	69.0	22.0
17:03:23	69.0	22.0
17:03:29	69.0	22.0
17:03:35	69.0	22.0
17:03:41	70.0	22.0
17:03:47	70.0	22.0
17:03:53	70.0	22.0
17:03:59	70.0	22.0
17:04:05	70.0	22.0
17:04:11	70.0	22.0
17:04:17	70.0	22.0
17:04:23	70.0	22.0
17:04:29	70.0	22.0
17:04:35	70.0	22.0
17:04:41	70.0	22.0
17:04:47	70.0	22.0
17:04:53	70.0	22.0
17:05:00	70.0	22.0
17:05:06	70.0	22.0
17:05:12	70.0	22.0
17:05:18	70.0	22.0
17:05:24	70.0	22.0
17:05:30	70.0	22.0
17:05:36	70.0	22.0
17:05:42	70.0	22.0
17:05:48	70.0	22.0
17:05:54	70.0	22.0
17:06:00	70.0	22.0
17:06:06	70.0	22.0
17:06:12	70.0	22.0
17:06:18	70.0	22.0
17:06:24	70.0	22.0
17:06:30	70.0	22.0
17:06:36	70.0	22.0
17:06:42	70.0	22.0
17:06:48	70.0	22.0
17:06:54	70.0	22.0
17:07:01	70.0	22.0
17:07:07	70.0	22.0
17:07:13	70.0	22.0
17:07:19	70.0	22.0
17:07:25	70.0	22.0
17:07:31	70.0	22.0
17:07:37	70.0	22.0
17:07:43	70.0	22.0
17:07:49	70.0	22.0
17:07:55	70.0	22.0
17:08:01	70.0	22.0
17:08:07	70.0	22.0
17:08:13	70.0	22.0
17:08:19	70.0	22.0
17:08:25	70.0	22.0
17:08:31	70.0	22.0
17:08:37	70.0	22.0
17:08:43	71.0	22.0
17:08:49	71.0	22.0
17:08:55	71.0	22.0
17:09:02	71.0	22.0
17:09:08	71.0	22.0
17:09:14	71.0	22.0
17:09:20	71.0	22.0
17:09:26	71.0	22.0
17:09:32	71.0	22.0
17:09:38	71.0	22.0
17:09:44	71.0	22.0
17:09:50	71.0	22.0
17:09:56	71.0	22.0
17:10:02	71.0	22.0
17:10:08	71.0	22.0
17:10:14	71.0	22.0
17:10:20	71.0	22.0
17:10:26	71.0	22.0
17:10:32	71.0	22.0
17:10:38	71.0	22.0
17:10:44	71.0	22.0
17:10:50	71.0	22.0
17:10:56	71.0	22.0
17:11:03	71.0	22.0
17:11:09	71.0	22.0
17:11:15	71.0	22.0
17:11:21	71.0	22.0
17:11:27	71.0	22.0
17:11:33	71.0	22.0
17:11:39	71.0	22.0
17:11:45	71.0	22.0
17:11:51	71.0	22.0
17:11:57	71.0	22.0
17:12:03	71.0	22.0
17:12:09	71.0	22.0
17:12:15	71.0	22.0
17:12:21	71.0	22.0
17:12:27	71.0	22.0
17:12:33	71.0	22.0
17:12:39	71.0	22.0
17:12:45	71.0	22.0
17:12:51	71.0	22.0
17:12:57	71.0	22.0
17:13:04	71.0	22.0
17:13:10	71.0	22.0
17:13:16	71.0	22.0
17:13:22	71.0	22.0
17:13:28	71.0	22.0
17:13:34	71.0	22.0
17:13:40	71.0	22.0
17:13:46	71.0	22.0
17:13:52	71.0	22.0
17:13:58	71.0	22.0
17:14:04	71.0	22.0
17:14:10	72.0	22.0
17:14:16	72.0	22.0
17:14:22	72.0	22.0
17:14:28	72.0	22.0
17:14:34	72.0	22.0
17:14:40	72.0	22.0
17:14:46	72.0	22.0
17:14:52	72.0	22.0
17:14:58	72.0	22.0
17:15:05	72.0	22.0
17:15:11	72.0	22.0
17:15:17	72.0	22.0
17:15:23	72.0	22.0
17:15:29	72.0	22.0
17:15:35	72.0	22.0
17:15:41	72.0	22.0
17:15:47	72.0	22.0
17:15:53	72.0	22.0
17:15:59	72.0	22.0
17:16:05	72.0	22.0
17:16:11	72.0	22.0
17:16:17	72.0	22.0
17:16:23	72.0	22.0
17:16:29	72.0	22.0
17:16:35	72.0	22.0
17:16:41	72.0	22.0
17:16:47	72.0	22.0
17:16:53	72.0	22.0
17:16:59	72.0	22.0
17:17:06	72.0	22.0
17:17:12	72.0	22.0
17:17:18	72.0	22.0
17:17:24	72.0	22.0
17:17:30	72.0	22.0
17:17:36	72.0	22.0
17:17:42	72.0	22.0
17:17:48	72.0	22.0
17:17:54	72.0	22.0
17:18:00	72.0	22.0
17:18:06	72.0	22.0
17:18:12	72.0	22.0
17:18:18	72.0	22.0
17:18:24	72.0	22.0
17:18:30	72.0	22.0
17:18:36	72.0	22.0
17:18:42	72.0	22.0
17:18:48	72.0	22.0
17:18:54	72.0	22.0
17:19:00	72.0	22.0
17:19:07	72.0	22.0
17:19:13	72.0	22.0
17:19:19	72.0	22.0
17:19:25	72.0	22.0
17:19:31	72.0	22.0
17:19:37	72.0	22.0
17:19:43	72.0	22.0
17:19:49	72.0	22.0
17:19:55	72.0	22.0
17:20:01	72.0	22.0
17:20:07	73.0	22.0
17:20:13	73.0	22.0
17:20:19	73.0	22.0
17:20:25	73.0	22.0
17:20:31	73.0	22.0
17:20:37	73.0	22.0
17:20:43	73.0	22.0
17:20:49	73.0	22.0
17:20:55	73.0	22.0
17:21:01	73.0	22.0
17:21:08	73.0	22.0
17:21:14	73.0	22.0
17:21:20	73.0	22.0
17:21:26	73.0	22.0
17:21:32	73.0	22.0
17:21:38	73.0	22.0
17:21:44	73.0	22.0
17:21:50	73.0	22.0
17:21:56	73.0	22.0
17:22:02	73.0	22.0
17:22:08	73.0	22.0
17:22:14	73.0	22.0
17:22:20	73.0	22.0
17:22:26	73.0	22.0
17:22:32	73.0	22.0
17:22:38	73.0	22.0
17:22:44	73.0	22.0
17:22:50	73.0	22.0
17:22:56	73.0	22.0
17:23:02	73.0	22.0
17:23:09	73.0	22.0
17:23:15	73.0	22.0
17:23:21	73.0	22.0
17:23:27	73.0	22.0
17:23:33	73.0	22.0
17:23:39	73.0	22.0
17:23:45	73.0	22.0
17:23:51	73.0	22.0
17:23:57	73.0	22.0
17:24:03	73.0	22.0
17:24:09	73.0	22.0
17:24:15	73.0	22.0
17:24:21	73.0	22.0
17:24:27	73.0	22.0
17:24:33	73.0	22.0
17:24:39	73.0	22.0
17:24:45	73.0	22.0
17:24:51	73.0	22.0
17:24:57	73.0	22.0
17:25:03	73.0	22.0
17:25:10	73.0	22.0
17:25:16	73.0	22.0
17:25:22	73.0	22.0
17:25:28	73.0	22.0
17:25:34	73.0	22.0
17:25:40	73.0	22.0
17:25:46	73.0	22.0
17:25:52	73.0	22.0
17:25:58	73.0	22.0
17:26:04	73.0	22.0
17:26:10	74.0	22.0
17:26:16	73.0	22.0
17:26:22	74.0	22.0
17:26:28	74.0	22.0
17:26:34	74.0	22.0
17:26:40	74.0	22.0
17:26:46	74.0	22.0
17:26:52	74.0	22.0
17:26:58	74.0	22.0
17:27:04	74.0	22.0
17:27:11	74.0	22.0
17:27:17	74.0	22.0
17:27:23	74.0	22.0
17:27:29	74.0	22.0
17:27:35	74.0	22.0
17:27:41	74.0	22.0
17:27:47	74.0	22.0
17:27:53	74.0	22.0
17:27:59	74.0	22.0
17:28:05	74.0	22.0
17:28:11	74.0	22.0
17:28:17	74.0	22.0
17:28:23	74.0	22.0
17:28:29	74.0	22.0
17:28:35	74.0	22.0
17:28:41	74.0	22.0
17:28:47	74.0	22.0
17:28:53	74.0	22.0
17:28:59	74.0	22.0
17:29:05	74.0	22.0
17:29:12	74.0	22.0
17:29:18	74.0	22.0
17:29:24	74.0	22.0
17:29:30	74.0	22.0
17:29:36	74.0	22.0
17:29:42	74.0	22.0
17:29:48	74.0	22.0
17:29:54	74.0	22.0
17:30:00	74.0	22.0
17:30:06	74.0	22.0
17:30:12	74.0	22.0
17:30:18	74.0	22.0
17:30:24	74.0	22.0
17:30:30	74.0	22.0
17:30:36	74.0	22.0
17:30:42	74.0	22.0
17:30:48	74.0	22.0
17:30:54	74.0	22.0
17:31:00	74.0	22.0
17:31:06	74.0	22.0
17:31:13	74.0	22.0
17:31:19	74.0	22.0
17:31:25	74.0	22.0
17:31:31	74.0	22.0
17:31:37	74.0	22.0
17:31:43	74.0	22.0
17:31:49	74.0	22.0
17:31:55	74.0	22.0
17:32:01	74.0	22.0
17:32:07	74.0	22.0
17:32:13	74.0	22.0
17:32:19	74.0	22.0
17:32:25	74.0	22.0
17:32:31	74.0	22.0
17:32:37	74.0	22.0
17:32:43	74.0	22.0
17:32:49	74.0	22.0
17:32:55	74.0	22.0
17:33:01	75.0	22.0
17:33:07	75.0	22.0
17:33:14	75.0	22.0
17:33:20	75.0	22.0
17:33:26	75.0	22.0
17:33:32	75.0	22.0
17:33:38	75.0	22.0
17:33:44	75.0	22.0
17:33:50	75.0	22.0
17:33:56	75.0	22.0
17:34:02	75.0	22.0
17:34:08	75.0	22.0
17:34:14	75.0	22.0
17:34:20	75.0	22.0
17:34:26	75.0	22.0
17:34:32	75.0	22.0
17:34:38	75.0	22.0
17:34:44	75.0	22.0
17:34:50	75.0	22.0
17:34:56	75.0	22.0
17:35:02	75.0	22.0
17:35:08	75.0	22.0
17:35:15	75.0	22.0
17:35:21	75.0	22.0
17:35:27	75.0	22.0
17:35:33	75.0	22.0
17:35:39	75.0	22.0
17:35:45	75.0	22.0
17:35:51	75.0	22.0
17:35:57	75.0	22.0
17:36:03	75.0	22.0
17:36:09	75.0	22.0
17:36:15	75.0	22.0
17:36:21	75.0	22.0
17:36:27	75.0	22.0
17:36:33	75.0	22.0
17:36:39	75.0	22.0
17:36:45	75.0	22.0
17:36:51	75.0	22.0
17:36:57	75.0	22.0
17:37:03	75.0	22.0
17:37:09	75.0	22.0
17:37:16	75.0	22.0
17:37:22	75.0	22.0
17:37:28	75.0	22.0
17:37:34	75.0	22.0
17:37:40	75.0	22.0
17:37:46	75.0	22.0
17:37:52	75.0	22.0
17:37:58	75.0	22.0
17:38:04	75.0	22.0
17:38:10	75.0	22.0
17:38:16	75.0	22.0
17:38:22	75.0	22.0
17:38:28	75.0	22.0
17:38:34	75.0	22.0
17:38:40	75.0	22.0
17:38:46	75.0	22.0
17:38:52	75.0	22.0
17:38:58	75.0	22.0
17:39:04	75.0	22.0
17:39:10	75.0	22.0
17:39:17	75.0	22.0
17:39:23	75.0	22.0
17:39:29	75.0	22.0
17:39:35	75.0	22.0
17:39:41	75.0	22.0
17:39:47	76.0	22.0
17:39:53	76.0	22.0
17:39:59	76.0	22.0
17:40:05	76.0	22.0
17:40:11	76.0	22.0
17:40:17	76.0	22.0
17:40:23	76.0	22.0
17:40:29	76.0	22.0
17:40:35	76.0	22.0
17:40:41	76.0	22.0
17:40:47	76.0	22.0
17:40:53	76.0	22.0
17:40:59	76.0	22.0
17:41:05	76.0	22.0
17:41:11	76.0	22.0
17:41:18	76.0	22.0
17:41:24	76.0	22.0
17:41:30	76.0	22.0
17:41:36	76.0	22.0
17:41:42	76.0	22.0
17:41:48	76.0	22.0
17:41:54	76.0	22.0
17:42:00	76.0	22.0
17:42:06	76.0	22.0
17:42:12	76.0	22.0
17:42:18	76.0	22.0
17:42:24	76.0	22.0
17:42:30	76.0	22.0
17:42:36	76.0	22.0
17:42:42	76.0	22.0
17:42:48	76.0	22.0
17:42:54	76.0	22.0
17:43:00	76.0	22.0
17:43:06	76.0	22.0
17:43:12	76.0	22.0
17:43:19	76.0	22.0
17:43:25	76.0	22.0
17:43:31	76.0	22.0
17:43:37	76.0	22.0
17:43:43	76.0	22.0
17:43:49	76.0	22.0
17:43:55	76.0	22.0
17:44:01	76.0	22.0
17:44:07	76.0	22.0
17:44:13	76.0	22.0
17:44:19	76.0	22.0
17:44:25	76.0	22.0
17:44:31	76.0	22.0
17:44:37	76.0	22.0
17:44:43	76.0	22.0
17:44:49	76.0	22.0
17:44:55	76.0	22.0
17:45:01	76.0	22.0
17:45:07	76.0	22.0
17:45:13	76.0	22.0
17:45:20	76.0	22.0
17:45:26	76.0	22.0
17:45:32	76.0	22.0
17:45:38	76.0	22.0
17:45:44	76.0	22.0
17:45:50	76.0	22.0
17:45:56	76.0	22.0
17:46:02	76.0	22.0
17:46:08	76.0	22.0
17:46:14	76.0	22.0
17:46:20	76.0	22.0
17:46:26	76.0	22.0
17:46:32	76.0	22.0
17:46:38	76.0	22.0
17:46:44	76.0	22.0
17:46:50	76.0	22.0
17:46:56	76.0	22.0
17:47:02	76.0	22.0
17:47:08	76.0	22.0
17:47:14	76.0	22.0
17:47:21	76.0	22.0
17:47:27	76.0	22.0
17:47:33	77.0	22.0
17:47:39	77.0	22.0
17:47:45	77.0	22.0
17:47:51	77.0	22.0
17:47:57	77.0	22.0
17:48:03	77.0	22.0
17:48:09	77.0	22.0
17:48:15	77.0	22.0
17:48:21	77.0	22.0
17:48:27	77.0	22.0
17:48:33	77.0	22.0
17:48:39	77.0	22.0
17:48:45	77.0	22.0
17:48:51	77.0	22.0
17:48:57	77.0	22.0
17:49:03	77.0	22.0
17:49:09	77.0	22.0
17:49:15	77.0	22.0
17:49:22	77.0	22.0
17:49:28	77.0	22.0
17:49:34	77.0	22.0
17:49:40	77.0	22.0
17:49:46	77.0	22.0
17:49:52	77.0	22.0
17:49:58	77.0	22.0
17:50:04	77.0	22.0
17:50:10	77.0	22.0
17:50:16	77.0	22.0
17:50:22	77.0	22.0
17:50:28	77.0	22.0
17:50:34	77.0	22.0
17:50:40	77.0	22.0
17:50:46	77.0	22.0
17:50:52	77.0	22.0
17:50:58	77.0	22.0
17:51:04	77.0	22.0
17:51:10	77.0	22.0
17:51:16	77.0	22.0
17:51:23	77.0	22.0
17:51:29	77.0	22.0
17:51:35	77.0	22.0
17:51:41	77.0	22.0
17:51:47	77.0	22.0
17:51:53	77.0	22.0
17:51:59	77.0	22.0
17:52:05	77.0	22.0
17:52:11	77.0	22.0
17:52:17	77.0	22.0
17:52:23	77.0	22.0
17:52:29	77.0	22.0
17:52:35	77.0	22.0
17:52:41	77.0	22.0
17:52:47	77.0	22.0
17:52:53	77.0	22.0
17:52:59	77.0	22.0
17:53:05	77.0	22.0
17:53:11	77.0	22.0
17:53:17	77.0	22.0
17:53:24	77.0	22.0
17:53:30	77.0	22.0
17:53:36	77.0	22.0
17:53:42	77.0	22.0
17:53:48	77.0	22.0
17:53:54	77.0	22.0
17:54:00	77.0	22.0
17:54:06	77.0	22.0
17:54:12	77.0	22.0
17:54:18	77.0	22.0
17:54:24	77.0	22.0
17:54:30	77.0	22.0
17:54:36	77.0	22.0
17:54:42	77.0	22.0
17:54:48	77.0	22.0
17:54:54	77.0	22.0
17:55:00	77.0	22.0
17:55:06	77.0	22.0
17:55:12	77.0	22.0
17:55:18	77.0	22.0
17:55:25	77.0	22.0
17:55:31	77.0	22.0
17:55:37	77.0	22.0
17:55:43	77.0	22.0
17:55:49	77.0	22.0
17:55:55	77.0	22.0
17:56:01	77.0	22.0
17:56:07	78.0	22.0
17:56:13	77.0	22.0
17:56:19	78.0	22.0
17:56:25	78.0	22.0
17:56:31	78.0	22.0
17:56:37	78.0	22.0
17:56:43	78.0	22.0
17:56:49	78.0	22.0
17:56:55	78.0	22.0
17:57:01	78.0	22.0
17:57:07	78.0	22.0
17:57:13	78.0	22.0
17:57:19	78.0	22.0
17:57:26	78.0	22.0
17:57:32	78.0	22.0
17:57:38	78.0	22.0
17:57:44	78.0	22.0
17:57:50	78.0	22.0
17:57:56	78.0	22.0
17:58:02	78.0	22.0
17:58:08	78.0	22.0
17:58:14	78.0	22.0
17:58:20	78.0	22.0
17:58:26	78.0	22.0
17:58:32	78.0	22.0
17:58:38	78.0	22.0
17:58:44	78.0	22.0
17:58:50	78.0	22.0
17:58:56	78.0	22.0
17:59:02	78.0	22.0
17:59:08	78.0	22.0
17:59:14	78.0	22.0
17:59:20	78.0	22.0
17:59:27	78.0	22.0
17:59:33	78.0	22.0
17:59:39	78.0	22.0
17:59:45	78.0	22.0
17:59:51	78.0	22.0
17:59:57	78.0	22.0
18:00:03	78.0	22.0
18:00:09	78.0	22.0
18:00:15	78.0	22.0
18:00:21	78.0	22.0
18:00:27	78.0	22.0
18:00:33	78.0	22.0
18:00:39	78.0	22.0
18:00:45	78.0	22.0
18:00:51	78.0	22.0
18:00:57	78.0	22.0
18:01:03	78.0	22.0
18:01:09	78.0	22.0
18:01:15	78.0	22.0
18:01:21	78.0	22.0
18:01:28	78.0	22.0
18:01:34	78.0	22.0
18:01:40	78.0	22.0
18:01:46	78.0	22.0
18:01:52	78.0	22.0
18:01:58	78.0	22.0
18:02:04	78.0	22.0
18:02:10	78.0	22.0
18:02:16	78.0	22.0
18:02:22	78.0	22.0
18:02:28	78.0	22.0
18:02:34	78.0	22.0
18:02:40	78.0	22.0
18:02:46	78.0	22.0
18:02:52	78.0	22.0
18:02:58	78.0	22.0
18:03:04	78.0	22.0
18:03:10	78.0	22.0
18:03:16	78.0	22.0
18:03:22	78.0	22.0
18:03:29	78.0	22.0
18:03:35	78.0	22.0
18:03:41	78.0	22.0
18:03:47	78.0	22.0
18:03:53	78.0	22.0
18:03:59	78.0	22.0
18:04:05	78.0	22.0
18:04:11	78.0	22.0
18:04:17	78.0	22.0
18:04:23	78.0	22.0
18:04:29	79.0	22.0
18:04:35	78.0	22.0
18:04:41	79.0	22.0
18:04:47	78.0	22.0
18:04:53	79.0	22.0
18:04:59	79.0	22.0
18:05:05	79.0	22.0
18:05:11	79.0	22.0
18:05:17	79.0	22.0
18:05:23	78.0	22.0
18:05:30	79.0	22.0
18:05:36	79.0	22.0
18:05:42	79.0	22.0
18:05:48	79.0	22.0
18:05:54	79.0	22.0
18:06:00	79.0	22.0
18:06:06	79.0	22.0
18:06:12	79.0	22.0
18:06:18	79.0	22.0
18:06:24	79.0	22.0
18:06:30	79.0	22.0
18:06:36	79.0	22.0
18:06:42	79.0	22.0
18:06:48	79.0	22.0
18:06:54	79.0	22.0
18:07:00	79.0	22.0
18:07:06	79.0	22.0
18:07:12	79.0	22.0
18:07:18	79.0	22.0
18:07:24	79.0	22.0
18:07:31	79.0	22.0
18:07:37	79.0	22.0
18:07:43	79.0	22.0
18:07:49	79.0	22.0
18:07:55	79.0	22.0
18:08:01	79.0	22.0
18:08:07	79.0	22.0
18:08:13	79.0	22.0
18:08:19	79.0	22.0
18:08:25	79.0	22.0
18:08:31	79.0	22.0
18:08:37	79.0	22.0
18:08:43	79.0	22.0
18:08:49	79.0	22.0
18:08:55	79.0	22.0
18:09:01	79.0	22.0
18:09:07	79.0	22.0
18:09:13	79.0	22.0
18:09:19	79.0	22.0
18:09:25	79.0	22.0
18:09:32	79.0	22.0
18:09:38	79.0	22.0
18:09:44	79.0	22.0
18:09:50	79.0	22.0
18:09:56	79.0	22.0
18:10:02	79.0	22.0
18:10:08	79.0	22.0
18:10:14	79.0	22.0
18:10:20	79.0	22.0
18:10:26	79.0	22.0
18:10:32	79.0	22.0
18:10:38	79.0	22.0
18:10:44	79.0	22.0
18:10:50	79.0	22.0
18:10:56	79.0	22.0
18:11:02	79.0	22.0
18:11:08	79.0	22.0
18:11:14	79.0	22.0
18:11:20	79.0	22.0
18:11:27	79.0	22.0
18:11:33	79.0	22.0
18:11:39	79.0	22.0
18:11:45	79.0	22.0
18:11:51	79.0	22.0
18:11:57	79.0	22.0
18:12:03	79.0	22.0
18:12:09	79.0	22.0
18:12:15	79.0	22.0
18:12:21	79.0	22.0
18:12:27	79.0	22.0
18:12:33	79.0	22.0
18:12:39	79.0	22.0
18:12:45	79.0	22.0
18:12:51	79.0	22.0
18:12:57	79.0	22.0
18:13:03	79.0	22.0
18:13:09	79.0	22.0
18:13:15	79.0	22.0
18:13:21	79.0	22.0
18:13:28	79.0	22.0
18:13:34	79.0	22.0
18:13:40	79.0	22.0
18:13:46	79.0	22.0
18:13:52	79.0	22.0
18:13:58	79.0	22.0
18:14:04	79.0	22.0
18:14:10	79.0	22.0
18:14:16	79.0	22.0
18:14:22	79.0	22.0
18:14:28	79.0	22.0
18:14:34	79.0	22.0
18:14:40	80.0	22.0
18:14:46	80.0	22.0
18:14:52	80.0	22.0
18:14:58	80.0	22.0
18:15:04	79.0	22.0
18:15:10	80.0	22.0
18:15:16	80.0	22.0
18:15:22	80.0	22.0
18:15:29	80.0	22.0
18:15:35	80.0	22.0
18:15:41	80.0	22.0
18:15:47	80.0	22.0
18:15:53	80.0	22.0
18:15:59	80.0	22.0
18:16:05	80.0	22.0
18:16:11	80.0	22.0
18:16:17	80.0	22.0
18:16:23	80.0	22.0
18:16:29	80.0	22.0
18:16:35	80.0	22.0
18:16:41	80.0	22.0
18:16:47	80.0	22.0
18:16:53	80.0	22.0
18:16:59	80.0	22.0
18:17:05	80.0	22.0
18:17:11	80.0	22.0
18:17:17	80.0	22.0
18:17:23	80.0	22.0
18:17:30	80.0	22.0
18:17:36	80.0	22.0
18:17:42	80.0	22.0
